Entrez ID	Type
64853	best inferred
64856	best inferred
64858	best inferred
64859	best inferred
51540	best inferred
51542	best inferred
51548	best inferred
51547	best inferred
64860	best inferred
64863	best inferred
64864	best inferred
133619	best inferred
64866	best inferred
26548	best inferred
51550	best inferred
51552	best inferred
51555	best inferred
51554	best inferred
51559	best inferred
26519	best inferred
26511	landmark
26512	best inferred
26517	best inferred
51560	best inferred
51562	best inferred
51561	best inferred
51564	best inferred
51566	best inferred
51567	best inferred
51569	landmark
26529	best inferred
26521	best inferred
26523	best inferred
26525	best inferred
26528	best inferred
51571	best inferred
51573	best inferred
26520	landmark
51575	best inferred
51574	best inferred
64895	best inferred
64897	best inferred
51582	best inferred
51586	best inferred
51585	best inferred
51588	best inferred
386627	best inferred
26507	best inferred
26509	best inferred
26502	best inferred
26504	best inferred
26503	best inferred
26505	best inferred
51593	best inferred
51592	best inferred
51594	best inferred
51596	best inferred
51599	landmark
169611	best inferred
100132406	best inferred
374655	best inferred
157627	best inferred
399979	best inferred
100507424	best inferred
5905	best inferred
5906	best inferred
5908	best inferred
5909	landmark
5900	landmark
5901	best inferred
5902	best inferred
5903	best inferred
26577	best inferred
26576	best inferred
26578	best inferred
5915	best inferred
5916	best inferred
5917	best inferred
5918	best inferred
5919	best inferred
26575	best inferred
26574	best inferred
5910	best inferred
51501	best inferred
5911	best inferred
51504	best inferred
5912	best inferred
5913	best inferred
51506	best inferred
5914	best inferred
51507	best inferred
100507436	best inferred
26589	best inferred
5926	best inferred
5927	landmark
5928	best inferred
5929	best inferred
26586	best inferred
26585	best inferred
51510	best inferred
5920	best inferred
51513	best inferred
5921	landmark
51512	best inferred
5922	best inferred
5923	best inferred
51514	best inferred
51517	best inferred
5925	landmark
5937	best inferred
4607	best inferred
4608	best inferred
5939	best inferred
4609	landmark
5930	best inferred
4600	best inferred
5931	best inferred
4601	best inferred
5932	best inferred
4602	best inferred
5933	best inferred
4603	best inferred
5934	best inferred
4604	best inferred
5935	best inferred
4605	landmark
5936	best inferred
5950	best inferred
4617	best inferred
4610	best inferred
4613	best inferred
4615	best inferred
4616	landmark
5947	best inferred
5961	best inferred
4628	best inferred
5959	best inferred
4629	best inferred
5954	best inferred
5955	best inferred
4627	best inferred
5970	best inferred
5971	landmark
4641	best inferred
3310	best inferred
3306	best inferred
3305	best inferred
3303	landmark
3301	best inferred
3300	landmark
5962	best inferred
5965	best inferred
4635	best inferred
5966	best inferred
4636	best inferred
3309	best inferred
4637	best inferred
3308	landmark
4638	landmark
5980	best inferred
4650	best inferred
5981	best inferred
4651	landmark
5982	landmark
5983	best inferred
3321	best inferred
3320	best inferred
3315	landmark
3313	best inferred
3312	landmark
4642	best inferred
5973	best inferred
4643	best inferred
4644	best inferred
5976	best inferred
4646	best inferred
5977	best inferred
4647	best inferred
5978	best inferred
4649	best inferred
5990	best inferred
4660	best inferred
5991	best inferred
4661	best inferred
5993	landmark
5994	best inferred
2001	best inferred
2000	best inferred
3329	landmark
3326	best inferred
4653	best inferred
5984	best inferred
5985	landmark
5986	landmark
5987	best inferred
4659	best inferred
4670	best inferred
4671	best inferred
4673	best inferred
4674	best inferred
2012	best inferred
2011	best inferred
2010	best inferred
3340	best inferred
2009	best inferred
3339	best inferred
3338	best inferred
2006	best inferred
3337	landmark
2005	best inferred
3336	best inferred
2004	best inferred
2002	best inferred
4664	best inferred
4665	best inferred
5996	best inferred
4666	best inferred
5997	landmark
5998	best inferred
4668	best inferred
5999	best inferred
4669	best inferred
157567	best inferred
4680	best inferred
4681	best inferred
4682	best inferred
4683	best inferred
4684	best inferred
4685	best inferred
2023	best inferred
3354	best inferred
2022	best inferred
2021	best inferred
2019	best inferred
2018	best inferred
2017	landmark
3347	best inferred
2014	best inferred
2013	best inferred
3344	best inferred
4675	best inferred
4676	best inferred
4677	best inferred
4678	best inferred
4690	landmark
4691	best inferred
4692	best inferred
4693	best inferred
4694	best inferred
4696	best inferred
2034	best inferred
2033	best inferred
3364	best inferred
2030	best inferred
2029	best inferred
2028	best inferred
2027	best inferred
2026	best inferred
3357	best inferred
3356	best inferred
4686	best inferred
4688	best inferred
4689	best inferred
3376	best inferred
2044	best inferred
2043	best inferred
2042	landmark
3373	best inferred
2041	best inferred
2040	best inferred
3371	best inferred
2039	best inferred
2037	landmark
2036	best inferred
4697	best inferred
4698	best inferred
2055	best inferred
3386	best inferred
2054	best inferred
3385	landmark
2053	best inferred
3384	best inferred
2052	best inferred
3383	landmark
2051	best inferred
3382	best inferred
2050	best inferred
2049	best inferred
2048	landmark
2047	best inferred
2067	best inferred
3398	landmark
2066	best inferred
3397	best inferred
2065	landmark
3396	best inferred
2064	landmark
2063	landmark
3394	best inferred
2060	best inferred
2059	best inferred
2058	landmark
2057	best inferred
2070	best inferred
2078	best inferred
2077	best inferred
2073	best inferred
2071	best inferred
2068	best inferred
3399	best inferred
2081	best inferred
2079	best inferred
2091	best inferred
2099	best inferred
2098	best inferred
51643	best inferred
51642	best inferred
51647	best inferred
51646	best inferred
64960	best inferred
64963	best inferred
51650	best inferred
51652	best inferred
51651	best inferred
51654	best inferred
51657	best inferred
51659	best inferred
64976	best inferred
51660	best inferred
51663	best inferred
51665	best inferred
51669	best inferred
51668	best inferred
64981	best inferred
51673	best inferred
51678	best inferred
51690	best inferred
51691	best inferred
51693	best inferred
51696	best inferred
26610	best inferred
120227	best inferred
64901	best inferred
51603	best inferred
51604	best inferred
51606	best inferred
64921	best inferred
64924	best inferred
64919	best inferred
51611	best inferred
51614	best inferred
51616	best inferred
51617	best inferred
51619	best inferred
4705	best inferred
4706	best inferred
64927	best inferred
100132341	best inferred
4707	best inferred
4708	best inferred
4709	best inferred
51621	best inferred
4700	best inferred
4702	best inferred
4703	best inferred
4704	best inferred
51626	best inferred
64940	best inferred
64943	landmark
4717	best inferred
4719	best inferred
51631	best inferred
4710	best inferred
51634	best inferred
4711	best inferred
4712	best inferred
4713	best inferred
51635	landmark
4714	best inferred
51637	best inferred
4728	best inferred
4729	best inferred
4720	best inferred
4722	best inferred
4723	best inferred
4724	best inferred
4726	best inferred
4739	best inferred
3400	best inferred
4733	best inferred
4734	best inferred
4735	best inferred
4736	best inferred
4750	best inferred
4751	best inferred
3420	best inferred
3417	best inferred
3416	landmark
4741	best inferred
4744	best inferred
4745	best inferred
3419	best inferred
3418	best inferred
4761	best inferred
2100	best inferred
3431	best inferred
3430	best inferred
3428	best inferred
3426	best inferred
3425	best inferred
3423	best inferred
3422	best inferred
3421	best inferred
4752	best inferred
4753	best inferred
4756	best inferred
4758	best inferred
3429	best inferred
4771	best inferred
4772	best inferred
2110	best inferred
2108	best inferred
2107	best inferred
3437	best inferred
2104	best inferred
3434	best inferred
3433	best inferred
2101	best inferred
4763	best inferred
2109	landmark
4780	landmark
4781	best inferred
4782	best inferred
4783	landmark
4784	best inferred
2122	best inferred
2121	best inferred
2120	best inferred
2119	best inferred
2118	best inferred
2117	best inferred
2115	landmark
2114	best inferred
167227	best inferred
2113	landmark
4775	landmark
4776	landmark
4778	best inferred
4779	best inferred
4790	best inferred
4791	landmark
4792	landmark
4793	landmark
4794	landmark
4795	best inferred
2132	best inferred
2131	landmark
2130	best inferred
3460	best inferred
3459	best inferred
2125	best inferred
3455	best inferred
2123	best inferred
3454	landmark
3475	best inferred
2140	best inferred
2139	best inferred
2138	best inferred
2137	best inferred
2135	best inferred
2134	best inferred
4798	best inferred
4799	best inferred
3486	landmark
3485	best inferred
2152	best inferred
3482	landmark
2150	best inferred
3480	landmark
203069	best inferred
2149	best inferred
203068	best inferred
3479	best inferred
2146	landmark
2145	best inferred
3476	best inferred
2166	best inferred
2162	best inferred
2161	best inferred
3491	best inferred
3490	best inferred
2159	best inferred
3489	best inferred
2157	best inferred
3488	best inferred
3487	best inferred
2176	best inferred
2175	best inferred
2173	best inferred
2172	best inferred
2171	best inferred
2170	best inferred
2167	best inferred
2180	best inferred
2186	best inferred
2185	landmark
2184	landmark
2182	best inferred
2181	best inferred
2178	best inferred
2191	best inferred
2199	best inferred
2197	best inferred
2196	best inferred
2195	landmark
2194	best inferred
2193	best inferred
2192	best inferred
2189	best inferred
192286	best inferred
266655	best inferred
24137	best inferred
24138	best inferred
24139	best inferred
51760	best inferred
51762	best inferred
51761	best inferred
51764	best inferred
51763	best inferred
51765	best inferred
24145	best inferred
24146	best inferred
24147	best inferred
24148	best inferred
24149	landmark
24140	best inferred
24141	best inferred
24142	best inferred
51773	best inferred
24144	best inferred
51778	best inferred
51780	best inferred
26751	best inferred
26750	best inferred
50486	best inferred
50485	best inferred
50488	best inferred
50487	best inferred
120526	best inferred
26747	best inferred
157869	best inferred
168544	best inferred
387751	best inferred
51700	best inferred
51701	best inferred
51704	best inferred
51703	best inferred
51706	best inferred
51705	best inferred
51710	best inferred
51715	best inferred
51714	best inferred
51719	landmark
4804	best inferred
4807	best inferred
4808	best inferred
4809	best inferred
51720	best inferred
4800	best inferred
4801	best inferred
4802	best inferred
4803	best inferred
51725	best inferred
51728	best inferred
51727	best inferred
51729	best inferred
4815	best inferred
4817	landmark
4818	best inferred
51733	best inferred
375790	best inferred
4811	best inferred
51734	best inferred
4814	best inferred
373156	best inferred
4826	best inferred
4828	best inferred
51742	landmark
51741	best inferred
4820	best inferred
4821	best inferred
4824	best inferred
51747	best inferred
4837	best inferred
4839	best inferred
51751	best inferred
51752	best inferred
51755	best inferred
4832	best inferred
51754	best inferred
4833	best inferred
3508	landmark
4835	best inferred
51759	best inferred
4836	landmark
4850	landmark
3516	best inferred
4848	best inferred
4849	best inferred
